Model1_Pred,Model2_Pred,Model3_Pred,True_Label
3.2944481631602685e-07,1.0,0.9999945163726807,1
3.5943136822425004e-07,0.9999995231628418,0.9999945163726807,1
6.545404175994918e-06,0.9999998807907104,0.9999946355819702,1
3.166847477586998e-07,1.0,0.9999945163726807,1
7.987299568412709e-07,1.0,0.9999947547912598,1
1.6935643998294836e-06,0.9999998807907104,0.9999934434890747,1
0.00017003185348585248,0.9999998807907104,0.999994158744812,1
4.0539011934015434e-06,0.9999998807907104,0.9999947547912598,1
1.6137486454681493e-05,1.0,0.9999946355819702,1
0.003429768607020378,0.9999998807907104,0.9999945163726807,1
1.3403617913354537e-06,0.9999996423721313,0.9999947547912598,1
0.0002548885240685195,1.0,0.9999945163726807,1
9.082129395210359e-07,0.9999998807907104,0.9999949932098389,1
7.017189091129694e-06,0.9999998807907104,0.9999945163726807,1
5.145256363903172e-05,0.9999998807907104,0.9999938011169434,1
7.869416549510788e-07,1.0,0.9999948740005493,1
0.12147220224142075,0.9999998807907104,0.9999947547912598,1
4.49511708211503e-06,1.0,0.9999940395355225,1
4.127044667256996e-05,0.9999996423721313,0.9999942779541016,1
1.6388970834668726e-05,0.9999997615814209,0.9999946355819702,1
6.398154255293775e-06,0.9999997615814209,0.999994158744812,1
7.266104512382299e-05,0.9999998807907104,0.9999951124191284,1
3.0060928111197427e-05,0.9999998807907104,0.9999946355819702,1
1.9989001884823665e-06,0.9999998807907104,0.9999945163726807,1
3.379397412572871e-06,0.9999997615814209,0.9999945163726807,1
0.0005515681696124375,0.9999998807907104,0.9999945163726807,1
0.00012304021220188588,0.9999998807907104,0.9999935626983643,1
4.0263680602947716e-06,0.9999998807907104,0.9999935626983643,1
3.4008355669357115e-06,0.9999998807907104,0.9999946355819702,1
2.078319084830582e-06,0.9999998807907104,0.9999946355819702,1
4.988996238353138e-07,0.9999997615814209,0.9999942779541016,1
2.7922553158532537e-07,0.9999998807907104,0.9999947547912598,1
3.251174348406494e-05,0.9999998807907104,0.9999942779541016,1
0.0018414012156426907,0.9999998807907104,0.9999947547912598,1
5.076591946817643e-07,1.0,0.9999943971633911,1
4.910459097118292e-07,1.0,0.9999947547912598,1
6.191503416630439e-07,0.9999998807907104,0.9999946355819702,1
2.9534470741054974e-05,0.9999998807907104,0.9999939203262329,1
8.169804459612351e-06,1.0,0.9999943971633911,1
1.9190931197954342e-05,0.9999998807907104,0.9999945163726807,1
1.0623502078033198e-08,0.9999998807907104,0.9999948740005493,1
1.1244123925280292e-06,1.0,0.9999927282333374,1
1.6896524357434828e-06,1.0,0.9999947547912598,1
1.3064872064205701e-06,0.9999998807907104,0.9999948740005493,1
2.2492029074783204e-06,0.9999998807907104,0.9999947547912598,1
1.345852706435835e-05,0.9999998807907104,0.9999947547912598,1
4.2711366404546425e-05,0.9999998807907104,0.9999932050704956,1
0.00012036121188430116,0.9999998807907104,0.9999947547912598,1
1.3682607459486462e-05,0.9999998807907104,0.9999942779541016,1
1.718558593211128e-07,0.9999998807907104,0.9999945163726807,1
8.921767857827945e-07,0.9999996423721313,0.9999943971633911,1
2.7272837542113848e-05,0.9999998807907104,0.9999943971633911,1
6.7734481490333565e-06,0.9999998807907104,0.999994158744812,1
9.394815606356133e-06,1.0,0.9999946355819702,1
3.5832690059578454e-07,0.9999996423721313,0.9999943971633911,1
3.970471425418509e-06,0.9999998807907104,0.9999951124191284,1
1.1199293794561527e-06,0.9999994039535522,0.999994158744812,1
5.121684353071032e-06,0.9999998807907104,0.999994158744812,1
0.02878095954656601,0.9999970197677612,0.9999902248382568,1
8.669587259646505e-06,0.9999998807907104,0.9999945163726807,1
1.5020609680505004e-05,0.9999998807907104,0.9999945163726807,1
1.106495619751513e-05,0.9999997615814209,0.9999947547912598,1
2.776485189315281e-06,0.9999997615814209,0.9999948740005493,1
0.0006023661699146032,1.0,0.9999946355819702,1
1.2534517281892477e-06,1.0,0.9999946355819702,1
8.401404556934722e-06,0.9999998807907104,0.9999949932098389,1
1.7751262930687517e-06,0.9999998807907104,0.9999947547912598,1
2.6171769604843576e-06,0.9999998807907104,0.9999947547912598,1
1.0198940799455158e-05,1.0,0.9999947547912598,1
4.447508217708673e-06,0.9999998807907104,0.9999939203262329,1
0.00013968760322313756,0.9999997615814209,0.9999934434890747,1
1.721793887554668e-05,0.9999998807907104,0.9999946355819702,1
6.295568164205179e-05,0.9999998807907104,0.9999946355819702,1
0.00013804910122416914,0.9999998807907104,0.9999948740005493,1
4.020392589154653e-05,0.9999998807907104,0.9999943971633911,1
1.0046635452454211e-06,0.9999997615814209,0.9999945163726807,1
8.414473995799199e-06,0.9999998807907104,0.9999945163726807,1
1.9867971786879934e-05,0.9999998807907104,0.9999943971633911,1
3.916845344065223e-06,0.9999997615814209,0.999994158744812,1
1.6040592527133413e-05,0.9999997615814209,0.9999945163726807,1
7.751403927613865e-07,1.0,0.9999946355819702,1
2.168171704397537e-06,0.9999998807907104,0.9999939203262329,1
0.00020429369760677218,1.0,0.9999942779541016,1
4.105197604076238e-06,0.9999998807907104,0.9999932050704956,1
1.2281859653739957e-06,0.9999997615814209,0.9999934434890747,1
4.5179120206739753e-05,0.9999998807907104,0.9999942779541016,1
1.0026124073192477e-05,0.9999997615814209,0.9999948740005493,1
3.686023148929962e-07,1.0,0.9999949932098389,1
3.0603605409851298e-06,0.9999998807907104,0.9999945163726807,1
1.875493035186082e-05,0.9999997615814209,0.9999946355819702,1
1.7135341749963118e-06,0.9999998807907104,0.999994158744812,1
0.0008400916703976691,0.9999997615814209,0.9999945163726807,1
4.309218638809398e-06,0.9999997615814209,0.9999948740005493,1
7.170456228777766e-07,1.0,0.9999948740005493,1
1.1568344234547112e-05,0.9999998807907104,0.9999951124191284,1
8.42023018776672e-06,0.9999998807907104,0.9999939203262329,1
0.0007925217505544424,1.0,0.9999948740005493,1
1.1102851203759201e-05,1.0,0.9999945163726807,1
1.4225076483853627e-05,0.9999996423721313,0.9999939203262329,1
9.371598252982949e-07,0.9999998807907104,0.9999949932098389,1
7.687094694119878e-06,0.9999998807907104,0.9999945163726807,1
2.771871265849768e-07,0.9999998807907104,0.9999945163726807,1
4.92266881337855e-05,1.0,0.9999946355819702,1
3.636574774645851e-06,0.9999997615814209,0.9999947547912598,1
5.108372079121182e-06,1.0,0.9999948740005493,1
1.354604864900466e-05,0.9999998807907104,0.9999943971633911,1
8.244552418545936e-07,0.9999997615814209,0.9999946355819702,1
3.850420853268588e-06,1.0,0.9999943971633911,1
2.6364730729255825e-05,0.9999998807907104,0.9999947547912598,1
4.971579414814187e-07,0.9999998807907104,0.999994158744812,1
4.6033648004595307e-07,0.9999998807907104,0.999995231628418,1
2.0037937247252557e-06,0.9999998807907104,0.9999943971633911,1
8.682089173817076e-06,1.0,0.9999951124191284,1
3.289351298008114e-06,0.9999998807907104,0.9999947547912598,1
7.247559210554755e-07,0.9999998807907104,0.9999945163726807,1
3.244137769797817e-05,0.9999998807907104,0.9999947547912598,1
5.901301278754545e-07,0.9999998807907104,0.9999945163726807,1
2.3659278667764738e-05,0.9999997615814209,0.9999945163726807,1
1.2109022691220162e-06,0.9999997615814209,0.9999947547912598,1
8.209989573515486e-06,1.0,0.9999942779541016,1
2.9258029826451093e-05,1.0,0.9999943971633911,1
5.959127520327456e-06,1.0,0.9999949932098389,1
1.2855755926466372e-07,0.9999998807907104,0.9999948740005493,1
7.027375431789551e-06,0.9999998807907104,0.9999943971633911,1
0.00010063681111205369,0.9999998807907104,0.9999940395355225,1
1.1721400596798048e-06,0.9999998807907104,0.9999948740005493,1
0.004871652461588383,0.9999998807907104,0.9999945163726807,1
1.4812600284130895e-06,1.0,0.9999948740005493,1
6.110906269896077e-06,0.9999997615814209,0.9999936819076538,1
6.407002365449443e-05,0.9999994039535522,0.9999939203262329,1
0.00011616931442404166,1.0,0.9999939203262329,1
1.7470257773766207e-07,1.0,0.9999946355819702,1
5.5397340474883094e-06,1.0,0.9999946355819702,1
1.2477127029342228e-06,0.9999998807907104,0.9999943971633911,1
1.9935529849135492e-07,1.0,0.9999948740005493,1
1.7937861684913514e-06,0.9999998807907104,0.9999943971633911,1
0.0005165479378774762,0.9999998807907104,0.9999946355819702,1
1.7497667386123794e-06,0.9999998807907104,0.9999945163726807,1
1.0976889370795107e-06,0.9999998807907104,0.9999945163726807,1
3.2640764402458444e-05,0.9999998807907104,0.9999947547912598,1
0.00011259363236604258,0.9999998807907104,0.9999943971633911,1
1.0799620895340922e-06,0.9999998807907104,0.9999949932098389,1
6.391452188836411e-06,0.9999997615814209,0.9999948740005493,1
4.140390956308693e-06,0.9999997615814209,0.9999945163726807,1
1.6350566056644311e-06,1.0,0.9999946355819702,1
1.0911130488011622e-07,0.9999998807907104,0.9999947547912598,1
5.004334070690675e-06,1.0,0.9999934434890747,1
1.1841252671729308e-05,0.9999995231628418,0.9999943971633911,1
5.030110060033621e-06,1.0,0.9999946355819702,1
2.510432204871904e-05,1.0,0.9999936819076538,1
0.00010071006545331329,0.9999998807907104,0.9999945163726807,1
1.9230301404604688e-05,1.0,0.9999948740005493,1
3.5706343624042347e-06,0.9999997615814209,0.9999949932098389,1
1.1865972737723496e-06,0.9999998807907104,0.9999948740005493,1
0.015256019309163094,1.0,0.9999946355819702,1
5.568468986894004e-05,0.9999998807907104,0.9999947547912598,1
2.3784849645380746e-07,1.0,0.9999940395355225,1
5.470304131449666e-06,1.0,0.9999947547912598,1
1.7615808246773668e-05,0.9999998807907104,0.9999946355819702,1
9.327558814220538e-07,1.0,0.9999942779541016,1
1.4036094398761634e-05,0.9999998807907104,0.9999947547912598,1
2.2033400455256924e-05,0.9999997615814209,0.9999945163726807,1
0.0002455693611409515,1.0,0.9999946355819702,1
5.557037002290599e-05,0.999998927116394,0.9999938011169434,1
5.369141490518814e-06,1.0,0.9999948740005493,1
0.0007004020153544843,0.9999998807907104,0.9999948740005493,1
0.012574304826557636,0.9999998807907104,0.9999942779541016,1
1.7419448340660892e-05,0.9999998807907104,0.9999945163726807,1
2.0299212337704375e-06,1.0,0.9999948740005493,1
6.35681203675631e-07,0.9999996423721313,0.9999946355819702,1
3.001572440552991e-05,1.0,0.9999942779541016,1
4.310568613163923e-07,0.9999998807907104,0.9999942779541016,1
1.4319904266812955e-06,0.9999998807907104,0.9999945163726807,1
1.4880661183269694e-06,0.9999998807907104,0.9999946355819702,1
0.000424993340857327,0.9999998807907104,0.9999947547912598,1
1.3772531929134857e-05,0.9999998807907104,0.9999949932098389,1
1.1975453162449412e-05,1.0,0.9999946355819702,1
1.321218405792024e-05,0.9999997615814209,0.9999948740005493,1
1.5184072026386275e-06,1.0,0.999994158744812,1
0.00035141664557158947,1.0,0.9999948740005493,1
2.0624565877369605e-05,0.9999990463256836,0.9999946355819702,1
1.4297795587481232e-06,0.9999997615814209,0.9999946355819702,1
1.2642258298001252e-05,0.9999998807907104,0.9999946355819702,1
8.007311407709494e-06,0.9999998807907104,0.9999947547912598,1
5.263123966869898e-05,0.9999998807907104,0.9999948740005493,1
7.818250651325798e-07,1.0,0.9999948740005493,1
1.3778161473965156e-06,0.9999997615814209,0.9999942779541016,1
4.100134901818819e-06,0.9999998807907104,0.9999945163726807,1
3.2956936593109276e-06,0.9999998807907104,0.9999945163726807,1
8.559453817724716e-06,0.9999998807907104,0.9999943971633911,1
3.589329935493879e-06,1.0,0.9999945163726807,1
0.00012742703256662935,0.9999998807907104,0.9999945163726807,1
0.0001566683204146102,0.9999998807907104,0.9999949932098389,1
4.4932490709470585e-05,1.0,0.9999945163726807,1
7.200708751042839e-06,0.9999997615814209,0.9999940395355225,1
1.5555375512121827e-06,0.9999998807907104,0.9999948740005493,1
2.9411282866931288e-06,0.9999998807907104,0.9999938011169434,1
4.1248390516557265e-06,0.9999998807907104,0.9999935626983643,1
8.287864261546929e-07,0.9999998807907104,0.9999946355819702,1
1.2929017429996748e-05,0.9999997615814209,0.9999946355819702,1
5.376319677452557e-06,0.9999998807907104,0.999994158744812,1
3.5511510532160173e-07,0.9999998807907104,0.9999943971633911,1
2.6190693915850716e-06,0.9999997615814209,0.9999942779541016,1
1.1358096116964589e-06,0.9999998807907104,0.9999947547912598,1
0.0002527837350498885,1.0,0.9999946355819702,1
8.586614058003761e-06,1.0,0.9999946355819702,1
6.430942448787391e-05,1.0,0.9999951124191284,1
9.375358786201105e-05,0.9999998807907104,0.9999945163726807,1
0.0297694094479084,0.9999998807907104,0.9999943971633911,1
0.0066033583134412766,0.9999992847442627,0.999991774559021,1
0.00012595453881658614,0.9999997615814209,0.9999943971633911,1
0.000636177253909409,0.9999998807907104,0.999994158744812,1
7.008036482147872e-05,0.9999997615814209,0.9999946355819702,1
1.3833854382028221e-06,0.9999998807907104,0.9999942779541016,1
3.039154762518592e-06,0.9999997615814209,0.9999948740005493,1
6.213500000740169e-06,0.9999998807907104,0.9999946355819702,1
3.9880353597254725e-07,0.9999997615814209,0.9999946355819702,1
1.6052345017669722e-05,0.9999998807907104,0.9999946355819702,1
1.4525610822602175e-05,0.9999998807907104,0.9999946355819702,1
1.2984311979380436e-05,1.0,0.999994158744812,1
2.6080178372467344e-07,0.9999998807907104,0.9999942779541016,1
1.7155534806079231e-06,1.0,0.9999942779541016,1
1.473380052630091e-06,1.0,0.9999936819076538,1
1.6534891983610578e-05,0.9999998807907104,0.9999946355819702,1
5.287080512061948e-06,0.9999997615814209,0.9999943971633911,1
5.287713520374382e-07,1.0,0.9999939203262329,1
4.363751213531941e-05,1.0,0.9999945163726807,1
0.00035458471393212676,0.9999998807907104,0.999994158744812,1
2.365870273024484e-07,0.9999998807907104,0.999994158744812,1
4.934607204631902e-06,1.0,0.9999948740005493,1
0.0001341692841378972,0.9999998807907104,0.9999949932098389,1
2.87517900687817e-06,0.9999998807907104,0.9999946355819702,1
2.000551830860786e-06,0.9999998807907104,0.9999947547912598,1
7.821635517757386e-05,0.9999996423721313,0.9999946355819702,1
4.561123932944611e-05,0.9999998807907104,0.9999946355819702,1
6.201393716764869e-06,1.0,0.9999947547912598,1
5.483067297973321e-07,0.9999998807907104,0.9999945163726807,1
3.502201798255555e-05,1.0,0.9999945163726807,1
1.8534470655140467e-05,0.9999998807907104,0.9999947547912598,1
5.8788831665879115e-05,0.9999998807907104,0.9999939203262329,1
4.702577371062944e-06,0.9999997615814209,0.9999947547912598,1
4.431194975040853e-05,0.9999996423721313,0.9999933242797852,1
2.1623867496600724e-07,0.9999998807907104,0.9999943971633911,1
6.602385383303044e-06,0.9999998807907104,0.999994158744812,1
1.8553645020347176e-07,0.9999998807907104,0.9999947547912598,1
5.846694421052234e-06,0.9999998807907104,0.9999948740005493,1
0.0002560066641308367,0.9999998807907104,0.9999939203262329,1
3.056054993066937e-05,0.9999998807907104,0.9999947547912598,1
1.9133605746901594e-05,0.9999998807907104,0.9999943971633911,1
0.0008008868317119777,1.0,0.9999949932098389,1
2.1388650566223077e-06,0.9999996423721313,0.9999943971633911,1
2.5339277271996252e-06,0.9999997615814209,0.9999929666519165,1
5.993134436721448e-06,0.9999997615814209,0.9999940395355225,1
1.6465073713334277e-05,1.0,0.999994158744812,1
7.487843504350167e-06,1.0,0.9999951124191284,1
3.310017200419679e-05,0.9999998807907104,0.999993085861206,1
0.29373103380203247,0.9999997615814209,0.9999945163726807,1
2.8382013624650426e-05,0.9999998807907104,0.9999945163726807,1
1.459584950680437e-06,0.9999997615814209,0.9999943971633911,1
4.554558472591452e-06,0.9999998807907104,0.999994158744812,1
9.347610102850012e-06,0.9999998807907104,0.9999947547912598,1
5.272167072689626e-06,1.0,0.9999942779541016,1
0.00048247023369185627,1.0,0.999992847442627,1
4.995084509573644e-06,1.0,0.9999949932098389,1
1.2858366460477555e-07,0.9999998807907104,0.9999948740005493,1
2.655391426742426e-06,0.9999998807907104,0.9999945163726807,1
1.4401224689208902e-05,0.9999997615814209,0.9999940395355225,1
2.86087424683501e-06,0.9999998807907104,0.9999945163726807,1
7.161394250942976e-07,0.9999997615814209,0.9999946355819702,1
0.002832197118550539,0.9999997615814209,0.9999946355819702,1
1.1534810255398043e-05,1.0,0.9999948740005493,1
1.1964764325966826e-06,1.0,0.999994158744812,1
7.3940477705036756e-06,1.0,0.9999945163726807,1
1.0179331184190232e-05,0.9999998807907104,0.9999936819076538,1
2.4817059056658763e-06,0.9999998807907104,0.9999942779541016,1
0.0002484010183252394,0.9999998807907104,0.9999942779541016,1
0.02761046029627323,1.0,0.9999947547912598,1
0.00047934908070601523,1.0,0.9999946355819702,1
2.493839019734878e-06,0.9999998807907104,0.9999933242797852,1
0.0022495705634355545,0.9999998807907104,0.9999936819076538,1
3.695346606491512e-07,0.9999998807907104,0.9999949932098389,1
1.81325594894588e-06,0.9999998807907104,0.9999949932098389,1
1.8347001287111198e-06,1.0,0.999994158744812,1
2.389682958892081e-05,1.0,0.9999946355819702,1
5.6820067584339995e-06,0.9999997615814209,0.9999947547912598,1
2.6976656499755336e-06,1.0,0.9999946355819702,1
0.0005362122901715338,0.9999995231628418,0.9999945163726807,1
3.1723277515993686e-07,1.0,0.9999943971633911,1
1.050253467838047e-05,0.9999998807907104,0.9999946355819702,1
5.214522388996556e-06,1.0,0.9999947547912598,1
4.207256279187277e-05,1.0,0.9999943971633911,1
1.1947356142627541e-05,0.9999997615814209,0.9999951124191284,1
9.681238225311972e-06,0.9999996423721313,0.9999943971633911,1
1.2235400390636642e-06,0.9999998807907104,0.9999945163726807,1
5.580790229942068e-07,0.9999997615814209,0.9999947547912598,1
1.4018738738741376e-06,0.9999998807907104,0.999994158744812,1
0.0008419600198976696,0.9999998807907104,0.9999946355819702,1
1.6882953786989674e-05,1.0,0.9999946355819702,1
5.444925591291394e-06,0.9999998807907104,0.9999951124191284,1
0.00017432727327104658,1.0,0.9999948740005493,1
0.0002864348643925041,0.9999998807907104,0.9999946355819702,1
1.1995452950941399e-06,0.9999998807907104,0.9999947547912598,1
1.4910257959854789e-05,1.0,0.9999943971633911,1
9.797180246096104e-05,1.0,0.9999947547912598,1
5.8172504395770375e-06,1.0,0.9999945163726807,1
6.164806904962461e-07,0.9999998807907104,0.9999947547912598,1
6.962752377148718e-05,0.9999998807907104,0.9999938011169434,1
5.0361573812551796e-05,1.0,0.9999949932098389,1
8.086399247986265e-06,0.9999998807907104,0.9999948740005493,1
2.402287236691336e-06,0.9999998807907104,0.9999947547912598,1
5.633242835756391e-06,0.9999998807907104,0.9999948740005493,1
2.2131598598207347e-05,1.0,0.9999948740005493,1
0.05505753308534622,0.9999998807907104,0.9999945163726807,1
2.8572044357133564e-06,0.9999998807907104,0.9999933242797852,1
6.151098205009475e-06,0.9999998807907104,0.9999947547912598,1
1.5147970771067776e-06,0.9999998807907104,0.9999945163726807,1
5.49941842109547e-06,0.9999998807907104,0.9999945163726807,1
8.92779326022719e-07,0.9999998807907104,0.9999946355819702,1
0.0007808074587956071,0.9999998807907104,0.9999943971633911,1
0.0008617094135843217,0.9999998807907104,0.9999943971633911,1
1.102306782740925e-06,0.9999998807907104,0.9999943971633911,1
1.140285462497559e-06,0.9999992847442627,0.9999948740005493,1
0.00025460554752498865,0.9999998807907104,0.9999942779541016,1
0.00023786764359101653,1.0,0.9999945163726807,1
6.2627700572193135e-06,0.9999997615814209,0.9999947547912598,1
8.88059821591014e-06,0.9999998807907104,0.9999947547912598,1
6.391771876224084e-07,0.9999998807907104,0.9999948740005493,1
4.286200692149578e-06,0.9999998807907104,0.9999946355819702,1
9.717989996715914e-06,0.9999998807907104,0.9999943971633911,1
8.615191291028168e-06,0.9999998807907104,0.9999946355819702,1
0.001029933919198811,0.9999998807907104,0.9999942779541016,1
1.5887885638221633e-06,1.0,0.9999942779541016,1
2.1305984773789532e-05,1.0,0.9999949932098389,1
2.9015068321314175e-06,1.0,0.9999942779541016,1
5.267927463137312e-07,0.9999998807907104,0.9999945163726807,1
1.0063714398711454e-05,0.9999998807907104,0.9999946355819702,1
1.254291191798984e-06,0.9999998807907104,0.9999947547912598,1
1.8367469238000922e-05,1.0,0.9999942779541016,1
1.4398301573237404e-06,0.9999998807907104,0.9999951124191284,1
1.644956682866905e-05,0.9999998807907104,0.9999943971633911,1
6.574572762474418e-05,0.9999998807907104,0.9999949932098389,1
3.1710801522422116e-06,0.9999998807907104,0.9999942779541016,1
0.0064852056093513966,0.9999998807907104,0.9999946355819702,1
5.300972247823665e-07,0.9999998807907104,0.9999942779541016,1
6.038101219019154e-07,0.9999998807907104,0.9999947547912598,1
0.42706772685050964,0.9999997615814209,0.9999939203262329,1
0.00029119482496753335,1.0,0.9999947547912598,1
3.36515256549319e-07,0.9999998807907104,0.9999943971633911,1
2.8332986403256655e-05,0.9999998807907104,0.9999942779541016,1
0.0003839791752398014,1.0,0.9999946355819702,1
1.7996019607835478e-07,0.9999998807907104,0.9999947547912598,1
4.514130978350295e-06,0.9999998807907104,0.9999949932098389,1
3.922272753698053e-06,0.9999998807907104,0.9999943971633911,1
3.4510289879108313e-06,0.9999998807907104,0.9999949932098389,1
4.943844373883621e-07,1.0,0.9999945163726807,1
1.7794292944017798e-05,0.9999997615814209,0.9999938011169434,1
3.061474490095861e-05,0.9999997615814209,0.9999943971633911,1
0.00019120493379887193,0.9999998807907104,0.9999946355819702,1
2.5706132873892784e-05,0.9999997615814209,0.9999946355819702,1
4.963345418218523e-06,0.9999997615814209,0.9999951124191284,1
0.00012181767669972032,0.9999998807907104,0.9999947547912598,1
8.108925612759776e-06,0.9999996423721313,0.9999940395355225,1
0.9968345761299133,0.9999997615814209,0.9999943971633911,1
1.7479171219747514e-05,0.9999998807907104,0.9999947547912598,1
9.87204884950188e-07,1.0,0.9999939203262329,1
1.4899475218044245e-06,0.9999998807907104,0.9999946355819702,1
1.7304375433013774e-05,1.0,0.9999945163726807,1
7.754488251521252e-06,0.9999997615814209,0.9999942779541016,1
7.754878197374637e-07,0.9999997615814209,0.9999948740005493,1
3.629981392805348e-06,1.0,0.9999946355819702,1
2.2526762677443912e-06,0.9999998807907104,0.9999947547912598,1
6.397406764335756e-07,0.9999998807907104,0.9999946355819702,1
0.02166738361120224,0.9999997615814209,0.9999945163726807,1
9.878613127511926e-07,0.9999998807907104,0.9999947547912598,1
6.602858775295317e-05,0.9999998807907104,0.9999946355819702,1
2.6393618099973537e-06,0.9999998807907104,0.9999951124191284,1
2.870225898732315e-06,0.9999996423721313,0.9999943971633911,1
0.004072463605552912,0.9999997615814209,0.9999924898147583,1
1.2489910659496672e-05,0.9999998807907104,0.9999934434890747,1
2.0965278508811025e-06,0.9999998807907104,0.9999943971633911,1
